solvent_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiophene,fr_urea
Cc1ccc(C)cc1,7.508449074074074,7.508449074074074,0.758796296296296,-2.826351095993953,0.47575768534032103,30.5,106.16799999999994,96.08799999999998,106.07825032,42,0.06255964753684856,-0.05906257918023874,0.06255964753684856,0.05906257918023874,1.125,1.5,1.75,2.1049543695648887,3.785534109271271,406.11687611234936,14.464101615137753,14.0,4.0,7.886751345948131,7.0,2.0,1.25,1.25,0.625,0.625,0.3125,0.3125,-0.78,3673.1453748907306,0.9420016699918118,1.9937447122872558,1.0935372033822537,64.21099234996834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29657781404717,13.703784234591359,8.224551337021321,5.483034224680881,13.7075855617022,0.0,0.0,0.0,0.0,13.703784234591359,0.0,35.29657781404717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,24.83448854509619,24.16967483065318,0.0,0.0,0.0,49.00036204863853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,72.99575774754346,0.0,0.0,0.0,-1.517592592592592,0.0,-3.325462962962961,0.0,-5.652702191987906,0.0,0.25,8,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2.30344,35.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1COCCO1,6.998958333333333,6.998958333333333,3.039583333333333,-3.0395833333333337,0.4157492501598946,77.33333333333333,88.10599999999995,80.04199999999999,88.052429496,36,0.07011439546557022,-0.37666763607345255,0.37666763607345255,0.07011439546557022,1.0,1.3333333333333333,1.6666666666666667,1.7751267661420915,3.072317275653042,197.72583425214327,11.414213562373096,10.816496580927726,2.8164965809277263,5.914213562373095,5.316496580927726,1.3164965809277263,0.6123724356957946,0.6123724356957946,0.2874574785652649,0.2874574785652649,0.13436436964131623,0.13436436964131623,-0.08,461.5329591969438,0.7395600475624257,2.157216946676406,0.9536924762600438,48.295100677846435,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.20200942102692,20.439794356961855,0.0,0.0,0.0,0.0,0.0,26.235940971665155,0.0,0.0,0.0,0.0,0.0,0.0,26.235940971665155,9.473725907600098,0.0,10.96606844936176,0.0,0.0,0.0,18.46,26.235940971665155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,10.96606844936176,64.15833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.158333333333331,0.0,1.0,6,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.03320000000000001,21.637999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCCC1=O,11.415902777777777,11.415902777777777,0.3472222222222223,-3.230671296296297,0.4256862105726386,63.714285714285715,99.13299999999994,90.06099999999998,99.068413908,40,0.2218735635044728,-0.34574891494977367,0.34574891494977367,0.2218735635044728,2.142857142857143,3.0,3.2857142857142856,2.0641315086167804,3.4246328422272483,331.28127138591344,13.154700538379252,12.355461885963821,3.355461885963821,6.776709006307398,6.124944538481868,1.6249445384818684,1.0023661599084408,1.0023661599084408,0.540228325850479,0.540228325850479,0.24399323941460496,0.24399323941460496,-0.53,1263.2484832734697,0.8089064640823261,1.5234757718400516,0.7344230822839645,55.759278603644226,4.899909730850478,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.372924901329379,32.18243849145955,0.0,17.1313641896038,5.907179729351506,0.0,4.899909730850478,0.0,12.745849802658759,13.47268658459819,0.0,0.0,0.0,0.0,0.0,0.0,24.279776044800172,4.794537184071822,0.0,25.082676808190737,0.0,0.0,0.0,20.310000000000002,32.12571611660846,4.794537184071822,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,12.33682700553198,64.18594907407407,0.0,11.068680555555556,0.0,0.0,-1.7060185185185184,0.0,-6.434143518518519,-6.447800925925927,0.0,0.8,7,0,2,0,1,1,0,0,0,1,0,2,1,0,1,1,1,0.23859999999999992,26.870999999999988,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C(=O)C(C)C,12.258611111111112,12.258611111111112,2.5138888888888893,-4.0649305555555575,0.535255688692322,45.5,114.18799999999992,100.07599999999998,114.104465068,48,0.13743657236969856,-0.29913450910399353,0.29913450910399353,0.13743657236969856,1.375,1.75,2.0,2.1868051116817577,6.62064629020696,364.068605742919,18.577350269189626,17.908248290463863,3.908248290463863,9.154700538379252,8.704124145231932,1.7041241452319316,1.0791241452319316,1.0791241452319316,0.45412414523193156,0.45412414523193156,0.125,0.125,-0.33,9796.886900334275,0.7986676220816482,2.852684594293651,2.101967961325131,70.76001281660236,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,27.407568469182717,0.0,30.97853515710923,0.0,23.9851569704549,5.783244946364939,0.0,0.0,11.787915370726157,27.407568469182717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.787915370726157,46.59818825556583,0.0,0.0,0.0,17.07,44.978728786273805,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.190619786383078,100.00365740740743,0.0,12.258611111111112,0.0,0.0,-10.643750000000002,0.0,0.0,-15.451851851851856,0.0,0.8571428571428571,8,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,1.8675,34.682999999999986,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CC(=O)CC(C)C,12.576527777777777,12.576527777777777,2.759722222222223,-4.4347222222222245,0.5894293327569649,47.6,142.2420000000001,124.09799999999997,142.135765196,60,0.1329216283938693,-0.2996957672567549,0.2996957672567549,0.1329216283938693,1.4,1.8,2.1,2.3852872206514486,6.984331733082467,518.5067129950174,23.577350269189626,22.908248290463863,4.908248290463863,11.654700538379252,11.204124145231932,2.2041241452319316,1.3291241452319316,1.3291241452319316,0.4770620726159658,0.4770620726159658,0.2583120726159658,0.2583120726159658,-0.33,114188.46982702614,1.021924091603285,4.480030663449536,5.8003780964797915,89.10977904606675,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,27.407568469182717,11.787915370726157,37.41950381372273,0.0,29.468191195135777,5.783244946364939,0.0,0.0,11.787915370726157,40.153418271841474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.787915370726157,64.82707228290549,0.0,0.0,0.0,17.07,57.724578588932566,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.673654011063956,132.47305461073316,0.0,12.576527777777777,0.0,0.0,-11.339432161753596,0.0,-8.869444444444447,-16.17403911564626,0.0,0.8888888888888888,10,0,1,0,0,0,0,0,0,1,0,1,8,0,0,0,0,2.6477000000000013,43.917000000000016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCO,6.78125,6.78125,0.48458333333333314,-2.989583333333334,0.4055784163621654,40.75,61.08400000000002,54.028,61.052763844,26,0.2101029676683928,-0.3950627389113919,0.3950627389113919,0.2101029676683928,2.75,3.75,4.0,1.8702082025858733,4.527512324175598,134.40226335060703,9.284457050376172,8.855461885963821,1.855461885963821,4.754035844753886,3.9804064244456896,0.6777309429819105,0.21386547149095525,0.21386547149095525,0.045643546458763846,0.045643546458763846,0.0,0.0,-0.08,142.13582339652638,0.33964750260145676,2.92,1.9199999999999995,35.27589461521349,10.828525166833487,2.8236841566564013,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.238376796656386,9.300502355256729,13.415526572444493,0.0,1.4311996572326342,0.0,5.719716975726273,0.0,13.055844927232233,0.0,0.0,5.719716975726273,0.0,0.0,0.0,19.59585277557208,0.0,0.0,5.483034224680881,0.0,2.8236841566564013,0.0,46.25,18.775561902958508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,9.737918038569916,46.04729166666667,0.0,0.0,3.390416666666667,-0.48458333333333314,0.0,0.0,0.0,-5.953125,0.0,1.0,4,3,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,-1.0626000000000002,16.140200000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCO,6.848958333333333,6.848958333333333,3.0879166666666675,-3.208333333333333,0.48573367049540345,40.0,76.09499999999996,68.03099999999999,76.052429496,32,0.21015562731682327,-0.3939806162163566,0.3939806162163566,0.21015562731682327,2.6,3.6,4.2,1.81461912110508,4.575529773808592,172.7181776248383,10.914213562373096,10.316496580927726,2.3164965809277263,5.517766952966369,4.770620726159658,0.8623724356957947,0.3061862178478973,0.3061862178478973,0.09269770297464956,0.09269770297464956,0.02083333333333334,0.02083333333333334,-0.08,259.49053431802645,0.5320895455159678,3.9200000000000004,3.92,42.70334849779541,9.84567114490726,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.037952458882589,22.713280379024116,19.440981038098798,0.0,1.4311996572326342,0.0,0.0,0.0,20.155922944715165,0.0,0.0,0.0,0.0,0.0,0.0,26.695930793055012,4.736862953800049,0.0,9.59530989319154,0.0,0.0,0.0,29.46,20.155922944715165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,11.026509550424175,56.802083333333336,0.0,0.0,3.381666666666667,0.0,0.0,0.0,0.0,-6.345833333333333,-3.0879166666666675,1.0,5,1,2,0,0,0,0,0,0,2,1,2,4,0,0,0,0,-0.37489999999999996,18.9618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)C,7.571875,7.571875,3.639583333333335,-3.984375,0.4838902980848686,57.333333333333336,86.17799999999993,72.06599999999999,86.109550448,38,0.029701662632119954,-0.06537259817899396,0.06537259817899396,0.029701662632119954,2.0,2.8333333333333335,3.3333333333333335,2.09710599706781,6.381088546617732,337.3310930754795,17.0,17.0,3.0,8.25,8.25,1.25,0.625,0.625,0.1875,0.1875,0.0625,0.0625,0.0,4043.220362346738,0.4155124653739612,3.2,4.0,60.233548602162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3015261545458,5.893957685363079,19.190619786383078,0.0,19.190619786383078,0.0,0.0,0.0,5.893957685363079,33.3015261545458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.893957685363079,52.49214594092892,0.0,0.0,0.0,0.0,39.19548383990887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.190619786383078,100.43333333333334,0.0,0.0,0.0,0.0,-3.939583333333333,0.0,-7.827083333333335,-11.166666666666668,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.442500000000001,29.74599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CCCO1,7.40625,7.40625,3.173958333333333,-3.2979166666666675,0.4299172783206054,98.66666666666667,86.13399999999994,76.05399999999999,86.07316494,36,0.06003318290819311,-0.3785074202433747,0.3785074202433747,0.06003318290819311,2.3333333333333335,3.3333333333333335,3.6666666666666665,2.069476263545194,3.408275488656778,304.82147481634894,13.207106781186548,12.908248290463863,2.908248290463863,6.707106781186548,6.408248290463863,1.4082482904638631,0.7832482904638631,0.7832482904638631,0.38015518153991446,0.38015518153991446,0.18434310892394867,0.18434310892394867,-0.04,1198.2267565926672,0.5756305550844528,1.6056599286563615,0.716242568370987,52.35643856307179,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.597741919954437,16.154295136107827,10.192293695460648,18.44444851550225,0.0,0.0,0.0,0.0,25.677759946904427,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,12.639003269866276,4.736862953800049,0.0,33.30532748165663,0.0,0.0,0.0,9.23,32.23674518982072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,76.015625,0.0,0.0,0.0,0.0,0.0,0.0,-9.79375,-6.471875000000001,0.0,1.0,6,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1.1853,24.64799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)(C)O,7.333333333333334,7.333333333333334,3.5864583333333346,-3.765625,0.5097634659284825,50.0,88.14999999999993,76.05399999999999,88.088815004,38,0.2108258869677966,-0.3904828518322725,0.3904828518322725,0.2108258869677966,2.1666666666666665,3.0,3.1666666666666665,1.9587591635087622,6.27092478546487,279.0603057738764,15.207106781186548,14.908248290463863,2.908248290463863,7.560660171779822,7.112372435695795,1.2041241452319316,0.8061862178478973,0.8061862178478973,0.1760310363079829,0.1760310363079829,0.0,0.0,-0.04,1880.4087969684117,0.5097508009967959,1.6056599286563615,3.9600000000000004,55.93956949775302,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,20.076709135920737,15.078344117872419,5.601050810983688,20.18715230897963,0.0,1.4311996572326342,0.0,0.0,32.52965206420011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141058659323535,0.0,0.0,42.00694537108886,0.0,0.0,0.0,20.23,32.52965206420011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,16.509543775105055,84.55708333333331,0.0,0.0,3.648125,-3.765625,0.0,0.0,-3.765625,-10.923958333333335,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,1.1673,26.58879999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CO,7.28125,7.28125,3.427083333333334,-3.505208333333333,0.4834802442445536,48.8,74.12299999999995,64.04299999999999,74.07316494,32,0.21005039181828555,-0.39610984383746906,0.39610984383746906,0.21005039181828555,2.6,3.4,3.6,1.9810272659383548,5.645277983617006,210.5573374653365,12.707106781186548,12.408248290463863,2.408248290463863,6.310660171779822,5.862372435695795,0.9541241452319316,0.4770620726159658,0.4770620726159658,0.10206207261596577,0.10206207261596577,0.0,0.0,-0.04,618.0805069727667,0.39911790543591597,2.212525252525253,3.9600000000000004,46.76468638302077,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,5.893957685363079,16.154295136107827,2.7415171123404405,17.44563519663919,0.0,1.4311996572326342,0.0,5.893957685363079,13.703784234591359,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,5.893957685363079,26.040611240123337,0.0,0.0,0.0,20.23,26.156727162870727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,13.768026662764614,68.88395833333334,0.0,0.0,3.4316666666666666,0.0,-3.505208333333333,0.0,0.0,-10.310416666666669,0.0,1.0,5,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0.6347,21.923799999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)O,6.916666666666667,6.916666666666667,3.453125,-3.479166666666667,0.4498276567484776,48.8,74.12299999999995,64.04299999999999,74.07316494,32,0.21081179074527037,-0.3907600879079809,0.3907600879079809,0.21081179074527037,1.8,2.4,2.4,1.7640288160912414,5.776046899561301,183.00846244370183,12.707106781186548,12.408248290463863,2.408248290463863,6.310660171779822,5.862372435695795,0.9541241452319316,0.6811862178478973,0.6811862178478973,0.0,0.0,0.0,0.0,-0.04,508.0402990342775,0.39911790543591597,0.9767560019818928,9507.96,46.76468638302077,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.555676351887037,12.33682700553198,5.601050810983688,17.44563519663919,0.0,1.4311996572326342,0.0,0.0,26.156727162870727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141058659323535,0.0,0.0,32.89250335741902,0.0,0.0,0.0,20.23,26.156727162870727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,13.768026662764614,68.74479166666666,0.0,0.0,3.59375,-3.479166666666667,0.0,0.0,0.0,-10.359375,0.0,1.0,5,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.7771999999999999,21.971799999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)C(C)(C)C,11.784236111111111,11.784236111111111,2.3055555555555562,-3.9461805555555554,0.4517892989299219,44.0,100.16099999999993,88.06499999999998,100.088815004,42,0.13463290995980942,-0.29943568716997876,0.29943568716997876,0.13463290995980942,1.5714285714285714,2.142857142857143,2.2857142857142856,1.9218993572610479,6.551269741164645,314.3376978116783,16.077350269189626,15.408248290463863,3.408248290463863,7.9047005383792515,7.454124145231932,1.4541241452319316,1.0791241452319316,1.0791241452319316,0.3405931089239487,0.3405931089239487,0.0,0.0,-0.33,2429.2807875779645,0.6867819186500672,1.6450481914728035,2.3754673721340387,61.585129701870144,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.555676351887037,6.851892117295679,21.864093143439415,0.0,21.24363985811446,5.783244946364939,0.0,0.0,5.41499046939678,27.407568469182717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.41499046939678,43.856671143225384,0.0,0.0,0.0,17.07,38.605803884944436,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,84.5129861111111,0.0,11.784236111111111,0.0,-3.9461805555555554,-2.3055555555555562,0.0,0.0,-15.12881944444445,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.6215,30.13599999999998,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)C(C)C,11.309861111111111,11.309861111111111,2.0972222222222223,-3.6336805555555554,0.46877109268711886,42.0,86.13399999999994,76.05399999999999,86.07316494,36,0.1318534622268426,-0.2997396385899406,0.2997396385899406,0.1318534622268426,2.0,2.6666666666666665,2.8333333333333335,1.9483777017507211,5.740220527897514,265.05518930021987,13.577350269189626,12.908248290463863,2.908248290463863,6.6547005383792515,6.204124145231932,1.2041241452319316,0.7041241452319316,0.7041241452319316,0.22706207261596578,0.22706207261596578,0.0,0.0,-0.33,826.1121455423057,0.5745880537468478,1.9565136909816512,1.9424795640326975,52.410246587137905,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.703784234591359,6.851892117295679,19.601543247065276,0.0,18.50212274577402,5.783244946364939,0.0,0.0,5.893957685363079,20.555676351887037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.893957685363079,34.26326191358924,0.0,0.0,0.0,17.07,32.23287898361506,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,68.60356481481482,0.0,11.309861111111111,0.0,0.0,-5.730902777777778,0.0,0.0,-10.515856481481482,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1.2314,25.518999999999988,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CCO,7.4818750000000005,7.4818750000000005,3.4272916666666666,-3.7802083333333334,0.5340885234757722,50.0,88.14999999999993,76.05399999999999,88.088815004,38,0.21003676811245672,-0.3963660786745106,0.3963660786745106,0.21003676811245672,2.3333333333333335,3.1666666666666665,3.6666666666666665,2.118114228899472,6.097170244273177,284.5700807782033,15.207106781186548,14.908248290463863,2.908248290463863,7.560660171779822,7.112372435695795,1.2041241452319316,0.6020620726159658,0.6020620726159658,0.1760310363079829,0.1760310363079829,0.051031036307982884,0.051031036307982884,-0.04,2185.893884224255,0.5097508009967959,3.1616129032258065,3.9600000000000004,55.93956949775302,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,12.266882586692457,18.895812248448266,2.7415171123404405,20.18715230897963,0.0,1.4311996572326342,0.0,5.893957685363079,20.076709135920737,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,5.893957685363079,35.15505325379316,0.0,0.0,0.0,20.23,32.52965206420011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,16.509543775105055,84.73083333333332,0.0,0.0,3.4272916666666666,0.0,-3.7802083333333334,0.0,-3.765625000000001,-10.862291666666668,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,1.0248,26.54079999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)CC(C)C,11.468819444444442,11.468819444444442,2.220138888888888,-3.8940972222222214,0.5150193170931499,44.0,100.16099999999993,88.06499999999998,100.088815004,42,0.12959512117371577,-0.3000199627172533,0.3000199627172533,0.12959512117371577,2.142857142857143,2.857142857142857,3.2857142857142856,2.092914074948499,6.146307928925495,341.886572833313,16.077350269189626,15.408248290463863,3.408248290463863,7.9047005383792515,7.454124145231932,1.4541241452319316,0.8291241452319316,0.8291241452319316,0.2385310363079829,0.2385310363079829,0.11353103630798289,0.11353103630798289,-0.33,2896.5930797287224,0.6867819186500672,2.779490232395047,5.669999999999999,61.58512970187014,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,12.745849802658757,22.822027575372015,0.0,21.24363985811446,5.783244946364939,0.0,0.0,5.893957685363079,26.928601253216417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.893957685363079,43.377703927259084,0.0,0.0,0.0,17.07,38.605803884944436,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,84.42706018518518,0.0,11.468819444444442,0.0,0.0,-6.096643518518518,0.0,-3.8940972222222214,-10.988472222222224,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1.6215,30.13599999999998,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
